State,BoreholeName,BoreholeURI,x,y,countSum,Length,TsgLink
wa,05GJD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/05GJD001,118.9636,-33.7219,266,166.0,https://nvclstore.z8.web.core.windows.net/WA/05GJD001.zip
wa,05KCD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/05KCD001,118.9696,-33.7236,297,142.0,https://nvclstore.z8.web.core.windows.net/WA/05KCD001.zip
wa,09DKRCD001A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/09DKRCD001A,118.5704738,-27.10433525,16,279.4,https://nvclstore.z8.web.core.windows.net/WA/09DKRCD001A.zip
wa,09FKRCD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/09FKRCD001,118.5627091,-27.11355068,1145,228.2,https://nvclstore.z8.web.core.windows.net/WA/09FKRCD001.zip
wa,09HBRCD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/09HBRCD001,118.5185588,-27.12663047,95,328.2,https://nvclstore.z8.web.core.windows.net/WA/09HBRCD001.zip
wa,10CHD006,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/10CHD006,118.6923395,-26.97171978,1309,195.4,https://nvclstore.z8.web.core.windows.net/WA/10CHD006.zip
wa,10KRD04,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/10KRD04,122.1313807,-22.36471815,401,154.8,
wa,10KRD06,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/10KRD06,122.1093501,-22.34384874,439,205.5,
wa,10LAD009,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/10LAD009,118.6798259,-26.96194294,1364,247.0,https://nvclstore.z8.web.core.windows.net/WA/10LAD009.zip
wa,10TJD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/10TJD001,118.6492206,-27.05635786,406,340.0,https://nvclstore.z8.web.core.windows.net/WA/10TJD001.zip
wa,11SAVD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/11SAVD003,120.8221689,-24.15332243,191,564.7,https://nvclstore.z8.web.core.windows.net/WA/11SAVD003.zip
wa,12AMD0015,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/12AMD0015,122.1757204,-20.75791886,183,467.2,
wa,12CADD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/12CADD002,116.6208138,-31.03193226,48,159.8,
wa,12DHDD0001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/12DHDD0001,123.8758352,-28.01851127,100,334.5,
wa,14AMD0043,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/14AMD0043,122.1751566,-20.75737404,356,210.6,
wa,15BRDD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/15BRDD001,118.7720394,-25.7386684,8505,462.5,https://nvclstore.z8.web.core.windows.net/WA/15BRDD001.zip
wa,15EIS001_wedge,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/15EIS001,123.8593622,-27.97755626,272,318.6,https://nvclstore.z8.web.core.windows.net/WA/15EIS001.zip
wa,15SYDD0003B,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/15SYDD0003B,123.8971889,-28.5823982,251,452.2,https://nvclstore.z8.web.core.windows.net/WA/15SYDD0003B.zip
wa,15SYDD0004,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/15SYDD0004,123.8674083,-28.45636223,4903,701.1,https://nvclstore.z8.web.core.windows.net/WA/15SYDD0004.zip
wa,17NNMD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/17NNMD001,121.5834,-21.6695,1809,505.15,https://nvclstore.z8.web.core.windows.net/WA/17NNMD001.zip
wa,18AFRD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/18AFRD002,123.6137884,-31.2695687,154,610.1,https://nvclstore.z8.web.core.windows.net/WA/18AFRD002.zip
wa,18JBDD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/18JBDD002,120.3845965,-32.26342602,89,376.2,https://nvclstore.z8.web.core.windows.net/WA/18JBDD002.zip
wa,79-9D1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/79/9D1,124.854235,-17.562695,0,178.0,https://nvclstore.z8.web.core.windows.net/WA/79-9D1.zip
wa,79-9D2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/79/9D2,124.854325,-17.562731,0,154.7,https://nvclstore.z8.web.core.windows.net/WA/79-9D2.zip
wa,85IRCH1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/85IRCH1,115.5967727,-29.05371625,688,151.5,
wa,95WGD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/95WGD002,117.554159,-26.97017,1036,233.0,https://nvclstore.z8.web.core.windows.net/WA/95WGD002.zip
wa,95WGD004,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/95WGD004,117.561253,-26.968102,59,357.8,https://nvclstore.z8.web.core.windows.net/WA/95WGD004.zip
wa,95WGD006,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/95WGD006,117.552004,-26.970332,2653,229.7,https://nvclstore.z8.web.core.windows.net/WA/95WGD006.zip
wa,96GVD1001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/96GVD1001,117.57033,-26.965736,120,262.0,
wa,AB62,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/AB62,118.6021065,-24.63834096,135,600.9,
wa,ABDP1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ABDP1,119.727225,-21.204419,189,264.0,
wa,ABDP9,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ABDP9,117.42045,-21.991611,60494,882.3,https://nvclstore.z8.web.core.windows.net/WA/ABDP9.zip
wa,ABND198,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ABND198,118.3909602,-26.58348598,61,180.0,https://nvclstore.z8.web.core.windows.net/WA/ABND198.zip
wa,Acacia 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Acacia 2,124.995461,-19.329709,4787,855.2,
wa,ADH 001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ADH 001,121.8679125,-30.76807622,74,1200.8,https://nvclstore.z8.web.core.windows.net/WA/ADH 001.zip
wa,AHDH0001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/AHDH0001,116.3815317,-26.03167297,5902,351.7,
wa,Akubra 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Akubra 1,121.376867,-23.49035,204,166.05,https://nvclstore.z8.web.core.windows.net/WA/Akubra 1.zip
wa,AMODD0026,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/AMODD0026,117.9054623,-23.43503165,535,500.0,https://nvclstore.z8.web.core.windows.net/WA/AMODD0026.zip
wa,AMODD0028,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/AMODD0028,117.9069628,-23.4357737,568,685.0,https://nvclstore.z8.web.core.windows.net/WA/AMODD0028.zip
wa,AR15,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/AR15,115.2047831,-28.53503199,122,71.83,https://nvclstore.z8.web.core.windows.net/WA/AR15.zip
wa,ARMCDD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ARMCDD001,116.1094638,-22.83147628,13732,228.0,https://nvclstore.z8.web.core.windows.net/WA/ARMCDD001.zip
wa,ARMCRCD002A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ARMCRCD002A,116.1096373,-22.83252054,19786,221.7,https://nvclstore.z8.web.core.windows.net/WA/ARMCRCD002A.zip
wa,AWD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/AWD003,116.7547713,-22.85090645,14218,553.6,https://nvclstore.z8.web.core.windows.net/WA/AWD003.zip
wa,Barbwire 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Barbwire 1,125.017781,-19.175922,89,589.3,https://nvclstore.z8.web.core.windows.net/WA/Barbwire 1.zip
wa,Barnicarndy 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Barnicarndy 1,121.7823389,-21.47854722,980,2100.15,https://nvclstore.z8.web.core.windows.net/WA/Barnicarndy 1.zip
wa,BBDD0001_hole2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BBDD0001,120.893166,-28.45583158,204,803.6,https://nvclstore.z8.web.core.windows.net/WA/BBDD0001_hole2.zip
wa,BBDD0002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BBDD0002,122.5678767,-30.71234736,302,147.3,https://nvclstore.z8.web.core.windows.net/WA/BBDD0002_hole2.zip
wa,BCMH0070,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BCMH0070,118.4653,-31.2866,2104,159.27,https://nvclstore.z8.web.core.windows.net/WA/BCMH0070.zip
wa,BDRCD009,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BDRCD009,122.6966693,-22.88133768,167,212.6,
wa,BDRCD019,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BDRCD019,122.6956159,-22.88154344,102,263.5,
wa,BH01_hole2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BH01,127.4375,-28.3801,31,398.3,https://nvclstore.z8.web.core.windows.net/WA/BH01_hole2.zip
wa,BH02,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BH02,115.660012,-33.318482,32,5.0,https://nvclstore.z8.web.core.windows.net/WA/BH02_hole2.zip
wa,BH03,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BH03,115.660414,-33.318152,27,8.5,
wa,BKD 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BKD 1,126.2093822,-30.35454829,575,267.8,https://nvclstore.z8.web.core.windows.net/WA/BKD 1.zip
wa,BKD 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BKD 2,126.1979656,-30.3686979,169,195.5,https://nvclstore.z8.web.core.windows.net/WA/BKD 2.zip
wa,Blina 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Blina 1,124.5671111,-17.62346111,1620,1383.4,https://nvclstore.z8.web.core.windows.net/WA/Blina 1.zip
wa,Blina 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Blina 2,124.497494,-17.617945,8887,326.52,https://nvclstore.z8.web.core.windows.net/WA/Blina 2.zip
wa,BLRCD005,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BLRCD005,123.8784462,-32.51848303,99,68.5,
wa,BLRCD006,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BLRCD006,123.9512673,-32.72981544,403,76.1,
wa,Bluebell 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Bluebell 1,114.95255,-20.256972,50,659.0,https://nvclstore.z8.web.core.windows.net/WA/Bluebell 1.zip
wa,BOD202,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BOD202,121.6510095,-30.79131659,495,332.1,https://nvclstore.z8.web.core.windows.net/WA/BOD202.zip
wa,BODH015,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BODH015,121.6357265,-30.79528343,2809,401.4,
wa,BRAD0001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BRAD0001,128.9250888,-18.90249259,143,131.4,https://nvclstore.z8.web.core.windows.net/WA/BRAD0001.zip
wa,BRDDH001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BRDDH001,124.9793593,-30.27232379,306,213.8,https://nvclstore.z8.web.core.windows.net/WA/BRDDH001.zip
wa,Brooke 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Brooke 1,122.917668,-19.747824,292,789.0,https://nvclstore.z8.web.core.windows.net/WA/Brooke 1.zip
wa,BUR2035,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BUR2035,121.827306,-30.65138746,96,19.9,https://nvclstore.z8.web.core.windows.net/WA/BUR2035.zip
wa,BUR2037,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/BUR2037,121.8239034,-30.65228607,82,13.9,https://nvclstore.z8.web.core.windows.net/WA/BUR2037.zip
wa,C179,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/C179,121.277778,-32.205556,98,76.58,https://nvclstore.z8.web.core.windows.net/WA/C179.zip
wa,C6,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/C6,121.897908,-20.35546761,149,225.0,https://nvclstore.z8.web.core.windows.net/WA/C6.zip
wa,C8,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/C8,121.907812,-20.38024975,189,233.2,https://nvclstore.z8.web.core.windows.net/WA/C8.zip
wa,Canopus 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Canopus 1,123.868301,-18.94666,542,8.4,https://nvclstore.z8.web.core.windows.net/WA/Canopus 1.zip
wa,CB11DD005,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CB11DD005,118.3743471,-31.88624059,57,234.5,https://nvclstore.z8.web.core.windows.net/WA/CB11DD005.zip
wa,CBD181,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CBD181,119.7408312,-32.58616895,2087,83.7,https://nvclstore.z8.web.core.windows.net/WA/CBD181.zip
wa,CD16056A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CD16056A,121.7902381,-31.32632793,3544,599.0,https://nvclstore.z8.web.core.windows.net/WA/CD16056A.zip
wa,CDD002,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CDD002,123.280461,-30.557462,194,570.4,https://nvclstore.z8.web.core.windows.net/WA/CDD002.zip
wa,Central Gorgon 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Central Gorgon 1,114.810524,-20.467985,51,604.1,https://nvclstore.z8.web.core.windows.net/WA/Central Gorgon 1.zip
wa,CH15_wedge,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CH15,122.54623,-28.86317203,2559,61.27,https://nvclstore.z8.web.core.windows.net/WA/CH15.zip
wa,Chandon 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Chandon 2,114.129942,-19.549747,19,216.8,https://nvclstore.z8.web.core.windows.net/WA/Chandon 2.zip
wa,CHORC-01,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CHORC-01,115.7231274,-23.59061332,28,101.5,https://nvclstore.z8.web.core.windows.net/WA/CHORC-01.zip
wa,CHRCD03,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CHRCD03,119.1219736,-30.98296576,10480,278.4,
wa,CL1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CL1,117.024667,-20.651861,38,65.9,https://nvclstore.z8.web.core.windows.net/WA/CL1.zip
wa,Coburn 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Coburn 1,114.226671,-26.699583,17616,1049.5,https://nvclstore.z8.web.core.windows.net/WA/Coburn 1.zip
wa,Cockburn 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Cockburn 1,115.737511,-32.134781,72,2964.5,https://nvclstore.z8.web.core.windows.net/WA/Cockburn 1.zip
wa,Commodore 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Commodore 1,122.441019,-19.188364,3705,347.5,https://nvclstore.z8.web.core.windows.net/WA/Commodore 1.zip
wa,Corybas 1_cuttings,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Corybas 1,115.053456,-29.200601,38,99.0,https://nvclstore.z8.web.core.windows.net/WA/Corybas 1.zip
wa,CUDD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CUDD001,116.9738915,-28.79109359,106,935.7,https://nvclstore.z8.web.core.windows.net/WA/CUDD001.zip
wa,CXDD003,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CXDD003,122.2136642,-26.87644676,72,129.2,https://nvclstore.z8.web.core.windows.net/WA/CXDD003.zip
wa,CZD0006,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/CZD0006,126.6059339,-25.45435662,66,276.5,https://nvclstore.z8.web.core.windows.net/WA/CZD0006.zip
wa,Dampiera 1A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Dampiera 1A,125.269631,-19.766931,75962,1722.05,
wa,DD14IL014,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD14IL014,119.594277,-24.35237991,1054,493.1,
wa,DD14IL175,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD14IL175,119.572752,-24.36416447,717,202.8,https://nvclstore.z8.web.core.windows.net/WA/DD14IL175.zip
wa,DD84CDD1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD84CDD1,127.144311,-19.294292,15386,354.1,https://nvclstore.z8.web.core.windows.net/WA/DD84CDD1.zip
wa,DD84CDD2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD84CDD2,127.146209,-19.294763,20235,357.0,https://nvclstore.z8.web.core.windows.net/WA/DD84CDD2.zip
wa,DD85BMW2B,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD85BMW2B,117.673008,-23.118689,65,1178.5,
wa,DD85SGS1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD85SGS1,117.851706,-22.287032,798,2645.84,https://nvclstore.z8.web.core.windows.net/WA/DD85SGS1.zip
wa,DD86WRL1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD86WRL1,118.21003,-22.191725,83948,1801.2,https://nvclstore.z8.web.core.windows.net/WA/DD86WRL1.zip
wa,DD87SS7,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD87SS7,122.323744,-19.215563,6789,581.3,https://nvclstore.z8.web.core.windows.net/WA/DD87SS7.zip
wa,DD88MB2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD88MB2,125.326393,-17.18801,143,450.0,https://nvclstore.z8.web.core.windows.net/WA/DD88MB2.zip
wa,DD93HS1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD93HS1,117.240997,-22.878969,60,96.8,https://nvclstore.z8.web.core.windows.net/WA/DD93HS1.zip
wa,DD93HS2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD93HS2,117.200531,-22.787678,45,102.3,https://nvclstore.z8.web.core.windows.net/WA/DD93HS2.zip
wa,DD93RD1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD93RD1,117.269981,-22.769698,445,98.3,
wa,DD97CB038A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD97CB038A,121.6248953,-30.06979607,345,300.0,https://nvclstore.z8.web.core.windows.net/WA/DD97CB038A.zip
wa,DD98SGP001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DD98SGP001,116.8349508,-22.05829398,86,362.8,https://nvclstore.z8.web.core.windows.net/WA/DD98SGP001.zip
wa,DDH1-F1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DDH1-F1,118.361268,-25.33374363,1392,814.2,https://nvclstore.z8.web.core.windows.net/WA/DDH1-F1.zip
wa,DDH83 FVG1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DDH83 FVG1,119.492772,-22.560831,41871,1624.01,https://nvclstore.z8.web.core.windows.net/WA/DDH83 FVG1.zip
wa,DDH84SH1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DDH84SH1,117.681211,-21.709291,206,605.0,https://nvclstore.z8.web.core.windows.net/WA/DDH84SH1.zip
wa,DDH84SV1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DDH84SV1,118.042473,-21.592007,162,958.6,
wa,DDH84SV2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DDH84SV2,118.05344,-21.55246,94,195.1,
wa,Dirk Hartog 17B,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Dirk Hartog 17B,113.079642,-25.867389,1641,989.99,https://nvclstore.z8.web.core.windows.net/WA/Dirk Hartog 17B.zip
wa,DMP Harvey 2,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DMP Harvey 2,115.84436,-33.008824,1622,1143.5,https://nvclstore.z8.web.core.windows.net/WA/DMP Harvey 2.zip
wa,DMP Harvey 3,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DMP Harvey 3,115.794078,-33.037624,863,152.8,https://nvclstore.z8.web.core.windows.net/WA/DMP Harvey 3A.zip
wa,Dodonea 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Dodonea 1,125.162043,-19.385041,263,1012.3,https://nvclstore.z8.web.core.windows.net/WA/Dodonea 1.zip
wa,DS09RMD001,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DS09RMD001,122.3917481,-29.09683282,136,673.3,
wa,DX,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/DX,117.001639,-20.662111,489,100.6,https://nvclstore.z8.web.core.windows.net/WA/DX.zip
wa,E4DD0803,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/E4DD0803,124.9256995,-17.67115393,4466,169.6,https://nvclstore.z8.web.core.windows.net/WA/E4DD0803.zip
wa,E9GT25,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/E9GT25,124.857864,-17.564287,125,103.3,https://nvclstore.z8.web.core.windows.net/WA/E9GT25.zip
wa,EC154D,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EC154D,122.8304733,-31.24930669,166,423.4,https://nvclstore.z8.web.core.windows.net/WA/EC154D.zip
wa,EC155D,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EC155D,122.8292572,-31.24225191,1875,312.2,https://nvclstore.z8.web.core.windows.net/WA/EC155D.zip
wa,EC156D,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EC156D,122.8194738,-31.22908951,630,468.0,https://nvclstore.z8.web.core.windows.net/WA/EC156D.zip
wa,EC157D,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EC157D,122.829813,-31.25206591,1272,189.0,https://nvclstore.z8.web.core.windows.net/WA/EC157D.zip
wa,EC158D,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EC158D,122.8320182,-31.25405474,1495,125.7,https://nvclstore.z8.web.core.windows.net/WA/EC158D.zip
wa,EDD005,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EDD005,116.8967705,-22.92638581,16712,544.0,https://nvclstore.z8.web.core.windows.net/WA/EDD005.zip
wa,EMSD1138,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EMSD1138,120.4952093,-27.96309324,498,945.7,
wa,EPT0798,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EPT0798,115.9283115,-21.96809791,89,401.3,https://nvclstore.z8.web.core.windows.net/WA/EPT0798.zip
wa,EPT2192,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/EPT2192,121.6418995,-22.08810066,27720,377.7,
wa,ERCD0142,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ERCD0142,120.9419479,-26.76092576,3013,56.1,https://nvclstore.z8.web.core.windows.net/WA/ERCD0142.zip
wa,ERCD0145,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ERCD0145,120.9427106,-26.76267876,749,51.1,https://nvclstore.z8.web.core.windows.net/WA/ERCD0145.zip
wa,ERCD0151,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/ERCD0151,120.944089,-26.76094783,2536,192.45,https://nvclstore.z8.web.core.windows.net/WA/ERCD0151.zip
wa,Eremophila 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Eremophila 1,125.204828,-19.779149,74808,1135.3,https://nvclstore.z8.web.core.windows.net/WA/Eremophila 1.zip
wa,FD1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/FD1,116.7958102,-24.11437822,2529,472.0,
wa,FFD01,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/FFD01,120.9176699,-30.94339068,286,189.4,https://nvclstore.z8.web.core.windows.net/WA/FFD01.zip
wa,FMM397,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/FMM397,120.073351,-31.219169,139,106.8,
wa,FOR010,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/FOR010,128.36604,-30.5186,104,300.8,https://nvclstore.z8.web.core.windows.net/WA/FOR010.zip
wa,FOR011,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/FOR011,128.17583,-30.61716,823,411.5,https://nvclstore.z8.web.core.windows.net/WA/FOR011.zip
wa,FOR012,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/FOR012,127.98577,-31.300655,69,200.5,
wa,GBD031,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GBD031,116.100354,-25.39147318,146,130.0,
wa,GBD040,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GBD040,116.1005856,-25.39001546,26,88.9,
wa,Gingerah Hill 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Gingerah Hill 1,122.368042,-19.4684,992,961.5,https://nvclstore.z8.web.core.windows.net/WA/Gingerah Hill 1.zip
wa,Gingin 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Gingin 1,115.827222,-31.143056,398,4065.8,https://nvclstore.z8.web.core.windows.net/WA/Gingin 1_cuttings.zip
wa,Goldwyer 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Goldwyer 1,122.384336,-18.379472,104,535.5,https://nvclstore.z8.web.core.windows.net/WA/Goldwyer 1.zip
wa,Goodwyn 05,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Goodwyn 05,115.897162,-19.676977,51,635.75,https://nvclstore.z8.web.core.windows.net/WA/Goodwyn 05.zip
wa,Goodwyn 06,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Goodwyn 06,115.854678,-19.721916,767,1008.78,https://nvclstore.z8.web.core.windows.net/WA/Goodwyn 06.zip
wa,Gorgon 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/Gorgon 1,114.774089,-20.57734,255,479.8,https://nvclstore.z8.web.core.windows.net/WA/Gorgon 1.zip
wa,GPD1464,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GPD1464,120.073351,-31.219102,87,109.3,
wa,GRRCD007,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GRRCD007,121.7103941,-30.91313759,10479,248.0,
wa,GSWA Empress 1A,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GSWA Empress 1/1A,125.158131,-27.052325,0,1414.1,https://nvclstore.z8.web.core.windows.net/WA/GSWA Empress 1A.zip
wa,GSWA Gneudna 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GSWA Gneudna 1,115.218025,-23.971492,909,88.1,https://nvclstore.z8.web.core.windows.net/WA/GSWA Gneudna 1A.zip
wa,GSWA Harvey 1,http://geossdi.dmp.wa.gov.au/resource/feature/gswa/borehole/GSWA Harvey 1,115.774489,-32.991886,18,1637.0,https://nvclstore.z8.web.core.windows.net/WA/GSWA Harvey 1.zip
