BoreholeURI,x,y,BoreholeName,State,Length,TsgLink
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_068787,145.9550287,-31.61615587,Queen Bee: D08QB0024A,nsw,464.1,https://nvclstore.z8.web.core.windows.net/NSW/DD08QB0024A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_068815,148.0370434,-32.90783373,Northparkes: E22D248,nsw,759.5,https://nvclstore.z8.web.core.windows.net/NSW/E22D248.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069096,145.8629255,-31.52034999,Central Area - Cobar: DD04CH0034,nsw,738.4,https://nvclstore.z8.web.core.windows.net/NSW/DD04CH0034.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069099,145.8606498,-31.52177682,Central Area - Cobar: DD04CH027A,nsw,411.25,
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069150,145.8606849,-31.52289718,Central Area - Cobar: DD05CH0044,nsw,194.5,https://nvclstore.z8.web.core.windows.net/NSW/DD05CH0044.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069184,145.9908454,-32.18913956,Norma Vale: DD09NV0005,nsw,300.2,https://nvclstore.z8.web.core.windows.net/NSW/DD09NV0005.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069759,149.7473304,-35.54307984,Majors Creek - Dargues Reef: DREX210,nsw,725,https://nvclstore.z8.web.core.windows.net/NSW/DREX210.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069783,149.7475421,-35.55044909,Majors Creek - Dargues Reef: DREX230,nsw,480,https://nvclstore.z8.web.core.windows.net/NSW/DREX230.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_069785,149.7475421,-35.55044909,Majors Creek - Dargues Reef: DREX230W2,nsw,1048.2,https://nvclstore.z8.web.core.windows.net/NSW/DREX230W2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_070094,148.0498491,-32.93978075,Northparkes Exploration and Evaluation 2011: E26D490,nsw,686.8,https://nvclstore.z8.web.core.windows.net/NSW/E26D490.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_070218,147.4137222,-33.64990508,Cowal - Endeavour 41: E41D2009,nsw,253.77,https://nvclstore.z8.web.core.windows.net/NSW/E41D2009.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_070315,147.4091935,-33.65167892,Cowal: E41D2173,nsw,307,https://nvclstore.z8.web.core.windows.net/NSW/E41D2173.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_070649,147.4055803,-33.63641205,Cowal - Endeavour 42: E42D1061,nsw,594.54,https://nvclstore.z8.web.core.windows.net/NSW/E42D1061.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_071276,148.0536896,-32.92048466,Northparkes Exploration and Evaluation 2011: E48D134,nsw,1599.8,https://nvclstore.z8.web.core.windows.net/NSW/E48D134.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_071336,148.0454264,-32.92416441,Northparkes Exploration and Evaluation 2011: E48D202,nsw,668.6,https://nvclstore.z8.web.core.windows.net/NSW/E48D202.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_071908,145.6497038,-31.15638502,Endeavor (Elura) North & South: ENRC005,nsw,159,https://nvclstore.z8.web.core.windows.net/NSW/ENRC-005.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_072355,148.8345481,-34.18906891,Federal: FED001,nsw,102,https://nvclstore.z8.web.core.windows.net/NSW/FED001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_072356,148.8347765,-34.18909254,Federal: FED002,nsw,96,https://nvclstore.z8.web.core.windows.net/NSW/FED002_RC.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_072357,148.8352884,-34.18918407,Federal: FED003,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/FED003_RC.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_072358,148.8350216,-34.18838556,Federal: FED004,nsw,84,https://nvclstore.z8.web.core.windows.net/NSW/FED004_RC.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_072359,148.8348164,-34.18943459,Federal: FED005,nsw,60,https://nvclstore.z8.web.core.windows.net/NSW/FED005.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_074106,148.9148741,-32.35206346,Finns Crossing - Wong 4: FINN120006,nsw,500.8,https://nvclstore.z8.web.core.windows.net/NSW/FINN120006.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_074719,149.0006942,-33.27881387,Brandy: GBD001,nsw,642.4,https://nvclstore.z8.web.core.windows.net/NSW/GBD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_074720,148.0347973,-33.3155273,Bald Hill - Calarie: GBH01,nsw,356.4,https://nvclstore.z8.web.core.windows.net/NSW/GBH01.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_074946,146.3441254,-31.61266061,Canbelego - Burra: GCB-160,nsw,246.8,https://nvclstore.z8.web.core.windows.net/NSW/GCB-160.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_074949,146.3462675,-31.61162052,Canbelego - Burra: GCB-163,nsw,369.5,https://nvclstore.z8.web.core.windows.net/NSW/GCB-163.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_074952,146.3455489,-31.61187397,Canbelego - Burra: GCB-166,nsw,198.8,https://nvclstore.z8.web.core.windows.net/NSW/GCB-166.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_076524,142.715016,-31.30366628,Grasmere - Koonenberry: GSRD054,nsw,423,https://nvclstore.z8.web.core.windows.net/NSW/GSRD054.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_076543,142.6964385,-31.29062519,Grasmere - Koonenberry: GSRD073,nsw,522.2,https://nvclstore.z8.web.core.windows.net/NSW/GSRD073.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_077294,146.3231542,-32.10937246,Hera Project: HRD003,nsw,435.9,https://nvclstore.z8.web.core.windows.net/NSW/HRD003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_077316,146.3240929,-32.11193135,Hera: HRD019,nsw,537.8,https://nvclstore.z8.web.core.windows.net/NSW/HRD019.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_079110,146.9719911,-32.57694775,Mineral Hill: KMHDD001,nsw,110,https://nvclstore.z8.web.core.windows.net/NSW/KMHDD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_079113,146.9720437,-32.57736238,Mineral Hill: KMHDD003,nsw,120.5,https://nvclstore.z8.web.core.windows.net/NSW/KMHDD003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_079118,146.9897256,-32.57573847,Mineral Hill: KMHDD008,nsw,150.3,https://nvclstore.z8.web.core.windows.net/NSW/KMHDD008.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_079120,146.9892516,-32.57466335,Mineral Hill: KMHDD009A,nsw,158.8,https://nvclstore.z8.web.core.windows.net/NSW/KMHDD009A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_079121,146.9899182,-32.57551874,Mineral Hill: KMHDD010,nsw,138.3,https://nvclstore.z8.web.core.windows.net/NSW/KMHDD010.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_079123,146.9889686,-32.5802932,Mineral Hill: KMHDD012,nsw,343.9,https://nvclstore.z8.web.core.windows.net/NSW/KMHDD012.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_080449,149.3252749,-33.48581931,MOORILDA: KPD003,nsw,396.7,
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_085087,146.0978608,-32.41298782,Mallee Bull Project: MBDD003,nsw,507.8,https://nvclstore.z8.web.core.windows.net/NSW/MBDD003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_085091,146.0976501,-32.41369633,Mallee Bull Project: MBDD007,nsw,771.8,https://nvclstore.z8.web.core.windows.net/NSW/MBDD007.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_093329,148.9193677,-32.35856106,Finns Crossing - Wong 4: NEWELD0018,nsw,224.8,https://nvclstore.z8.web.core.windows.net/NSW/NEWELD0018.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_093330,148.9165979,-32.35319172,Finns Crossing - Wong 4: NEWELD0019,nsw,232.4,https://nvclstore.z8.web.core.windows.net/NSW/NEWELD0019.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_093692,146.3095015,-32.06256051,Nymagee Mine Joint Venture: NMD047,nsw,316.1,https://nvclstore.z8.web.core.windows.net/NSW/NMD047.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_093700,146.3078,-32.06634185,Nymagee Mine Joint Venture: NMD053,nsw,190.8,https://nvclstore.z8.web.core.windows.net/NSW/NMD053.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_093701,146.3078,-32.06634185,Nymagee Mine Joint Venture: NMD053W1,nsw,434.5,https://nvclstore.z8.web.core.windows.net/NSW/NMD053W1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_093721,146.3053551,-32.05864745,Nymagee Mine Joint Venture: NMD068,nsw,284,https://nvclstore.z8.web.core.windows.net/NSW/NMD068.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098012,148.2249963,-32.58347421,Tomingley: PE178,nsw,222.2,https://nvclstore.z8.web.core.windows.net/NSW/PE178.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098089,148.2241171,-32.58260861,Tomingley: PE255D,nsw,210.6,https://nvclstore.z8.web.core.windows.net/NSW/PE255D.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098091,148.2243289,-32.58115474,Tomingley: PE257D,nsw,225.6,https://nvclstore.z8.web.core.windows.net/NSW/PE257D.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098106,148.2236254,-32.58422437,Tomingley: PE272D,nsw,210.6,https://nvclstore.z8.web.core.windows.net/NSW/PE272D.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098482,148.2243886,-32.58648738,Tomingley: PE648D,nsw,149.1,https://nvclstore.z8.web.core.windows.net/NSW/PE648D.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098639,148.2235478,-32.58648452,Tomingley: PE799D,nsw,138.7,https://nvclstore.z8.web.core.windows.net/NSW/PE799.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098645,148.2252295,-32.58687997,Tomingley: PE805D,nsw,142.4,https://nvclstore.z8.web.core.windows.net/NSW/PE805D.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098667,148.2266763,-32.58226352,Tomingley: PEGT001,nsw,235.4,https://nvclstore.z8.web.core.windows.net/NSW/PEGT001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098669,148.2243827,-32.58444395,Tomingley: PEGT003,nsw,235,https://nvclstore.z8.web.core.windows.net/NSW/PEGT003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_098670,148.2248656,-32.5807402,Tomingley: PEGT004,nsw,238.7,https://nvclstore.z8.web.core.windows.net/NSW/PEGT004.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_099123,147.6647221,-33.73628969,Porters Mount: PMD001,nsw,890.5,https://nvclstore.z8.web.core.windows.net/NSW/PMD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_105573,149.3244305,-33.48628326,Mooilda: RLMPDD051,nsw,453.3,https://nvclstore.z8.web.core.windows.net/NSW/RLMPDD051.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_108570,146.8401913,-31.19627483,Avoca Tank - Girilambone: TATD030,nsw,239.5,https://nvclstore.z8.web.core.windows.net/NSW/TATD030.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_108583,146.8408637,-31.19603565,Avoca Tank - Girilambone: TATD043,nsw,318.8,https://nvclstore.z8.web.core.windows.net/NSW/TATD043.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_109928,148.6261482,-32.46435359,Dubbo Zirconia: TOD003A,nsw,228.4,https://nvclstore.z8.web.core.windows.net/NSW/TOD003A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_110403,146.7318542,-31.39660113,Tritton Group ELs: TTDD028,nsw,1221.6,https://nvclstore.z8.web.core.windows.net/NSW/TTDD028.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115481,148.2190178,-32.5915679,Tomingley: WY337,nsw,351.1,https://nvclstore.z8.web.core.windows.net/NSW/WY337.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115553,148.2184989,-32.58229493,Tomingley: WY407,nsw,283.9,https://nvclstore.z8.web.core.windows.net/NSW/WY407.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115557,148.2181615,-32.58959666,Tomingley: WY411,nsw,370,https://nvclstore.z8.web.core.windows.net/NSW/WY411.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115719,148.2166491,-32.58212764,Tomingley: WY572,nsw,198,https://nvclstore.z8.web.core.windows.net/NSW/WY572.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115936,148.2167194,-32.58889513,Tomingley: WY789,nsw,231.4,https://nvclstore.z8.web.core.windows.net/NSW/WY789.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115954,148.21701,-32.5871724,Tomingley: WY807,nsw,227.4,https://nvclstore.z8.web.core.windows.net/NSW/WY807.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115968,148.2167878,-32.59119621,Tomingley: WY821,nsw,366.6,https://nvclstore.z8.web.core.windows.net/NSW/WY821.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115989,148.2176753,-32.58212753,Tomingley: WY842D,nsw,123.4,https://nvclstore.z8.web.core.windows.net/NSW/WY842D.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115990,148.2182191,-32.58242551,Tomingley: WY843D,nsw,108.6,https://nvclstore.z8.web.core.windows.net/NSW/WY843D.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_115995,148.2177039,-32.58956208,Tomingley: WY848D,nsw,210.2,https://nvclstore.z8.web.core.windows.net/NSW/WY848D.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_116276,148.217224,-32.58960574,Tomingley: WYGT002,nsw,134,https://nvclstore.z8.web.core.windows.net/NSW/WYGT002.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_116280,148.2196289,-32.58289513,Tomingley: WYGT016,nsw,100,https://nvclstore.z8.web.core.windows.net/NSW/WYGT016.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_116282,148.2150837,-32.58959909,Tomingley: WYGT018,nsw,240.4,https://nvclstore.z8.web.core.windows.net/NSW/WYGT018.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_116284,148.2166902,-32.58798877,Tomingley: WYGT020,nsw,270.6,https://nvclstore.z8.web.core.windows.net/NSW/WYGT020.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_116297,148.1998393,-34.62615593,Christmas Gift - Cullinga: XGDD006,nsw,289.45,https://nvclstore.z8.web.core.windows.net/NSW/XGDD006.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_116675,141.6190358,-31.98383256,EL7474-2 2011 Drilling Program: ZK1-2,nsw,300,https://nvclstore.z8.web.core.windows.net/NSW/ZK1-2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_117574,152.1263557,-28.89074514,Boonoo Boonoo: BBDD001,nsw,106.5,https://nvclstore.z8.web.core.windows.net/NSW/BBDD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_117575,152.1263555,-28.89076319,Boonoo Boonoo: BBDD002,nsw,58,https://nvclstore.z8.web.core.windows.net/NSW/BBDD002.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_117576,152.1267396,-28.8902061,Boonoo Boonoo: BBDD003,nsw,60.1,https://nvclstore.z8.web.core.windows.net/NSW/BBDD003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_118846,149.746676,-35.54665405,Majors Creek - Dargues Reef: DREX027,nsw,309.5,https://nvclstore.z8.web.core.windows.net/NSW/DREX027.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_119196,145.6140312,-31.33222359,Wendoline: EIAC0319,nsw,8,https://nvclstore.z8.web.core.windows.net/NSW/EIAC0319_1_tsgtray.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_119203,145.6023957,-31.320189,Wendoline: EIAC0326,nsw,7,https://nvclstore.z8.web.core.windows.net/NSW/EIAC0326_1_tsgtray.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_119210,145.5999125,-31.31898012,Wendoline: EIAC0333,nsw,6,https://nvclstore.z8.web.core.windows.net/NSW/EIAC0333.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_119216,145.5940853,-31.31298027,Wendoline: EIAC0339,nsw,6,https://nvclstore.z8.web.core.windows.net/NSW/EIAC0339.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_119224,145.5831028,-31.30256598,Wendoline: EIAC0347,nsw,7,https://nvclstore.z8.web.core.windows.net/NSW/EIAC0347.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_119571,147.6440072,-32.72773195,Mount Leadley - Kadungle: KDD013,nsw,693.9,https://nvclstore.z8.web.core.windows.net/NSW/KDD013.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_123110,147.9630436,-34.55776612,Bauloora - Cootamundra: RBB01,nsw,162.3,https://nvclstore.z8.web.core.windows.net/NSW/RBB01.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_123111,147.9623316,-34.55745612,Bauloora - Cootamundra: RBB02,nsw,261.4,https://nvclstore.z8.web.core.windows.net/NSW/RBB02.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_124632,148.0471488,-32.9397041,Northparkes Exploration and Evaluation 2011: E26D460,nsw,962.2,https://nvclstore.z8.web.core.windows.net/NSW/E26D460.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_129689,147.6379066,-32.73319079,Mount Leadley South - Kadungle: KDD001,nsw,219.2,https://nvclstore.z8.web.core.windows.net/NSW/KDD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_132852,148.6261272,-32.4643719,Dubbo Zirconia: TOD003,nsw,228.4,https://nvclstore.z8.web.core.windows.net/NSW/TOD003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_134131,148.2915871,-32.93300584,Alectown: GRRC001,nsw,200,https://nvclstore.z8.web.core.windows.net/NSW/GRRC001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_134132,148.3074903,-32.94310464,Alectown: MDRC001,nsw,150,https://nvclstore.z8.web.core.windows.net/NSW/MDRC001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_134133,148.3106285,-32.94337842,Alectown: MDRC002,nsw,150,https://nvclstore.z8.web.core.windows.net/NSW/MDRC002.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_135460,148.6034217,-32.42799434,Dubbo Zirconia: RWD002,nsw,94.2,https://nvclstore.z8.web.core.windows.net/NSW/RWD002.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_135461,148.628706,-32.46511714,Dubbo Zirconia: TOD004,nsw,151,https://nvclstore.z8.web.core.windows.net/NSW/TOD004.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_135462,148.6230253,-32.46435882,Dubbo Zirconia: TOD005,nsw,108.7,https://nvclstore.z8.web.core.windows.net/NSW/TOD005.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137100,147.6416603,-33.90253834,Currumburrama: CBMD001,nsw,184.2,https://nvclstore.z8.web.core.windows.net/NSW/CBMD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137101,147.6436762,-33.89732394,Currumburrama: CBMD002,nsw,183.4,https://nvclstore.z8.web.core.windows.net/NSW/CBMD002.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137102,147.650048,-33.89182506,Currumburrama: CBMD003,nsw,159.5,https://nvclstore.z8.web.core.windows.net/NSW/CBMD003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137103,147.6628358,-33.91342016,Currumburrama: CBMD005,nsw,168.2,https://nvclstore.z8.web.core.windows.net/NSW/CBMD005.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137104,147.665534,-33.87642836,Currumburrama: CBMD006,nsw,146,https://nvclstore.z8.web.core.windows.net/NSW/CBMD006.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137105,147.6560425,-33.87388182,Currumburrama: CBMD007,nsw,138,https://nvclstore.z8.web.core.windows.net/NSW/CBMD007.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137146,147.9708451,-32.71754216,Genaren: GAMD001,nsw,204.7,https://nvclstore.z8.web.core.windows.net/NSW/GAMD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_137263,145.7995283,-31.40299084,CSA Mine Surface Exploration Drilling: UDD12046B,nsw,815.8,https://nvclstore.z8.web.core.windows.net/NSW/UDD12046B.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_138214,147.9166413,-35.19824677,Mount Adrah: GHD009,nsw,1312.6,https://nvclstore.z8.web.core.windows.net/NSW/GHD009.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_139633,146.0973401,-32.21825253,Sandy Creek: PSCDD001,nsw,639.2,https://nvclstore.z8.web.core.windows.net/NSW/PSCDD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_143015,146.3694441,-32.9192377,Preston Prospect: EIAC0481,nsw,39,https://nvclstore.z8.web.core.windows.net/NSW/EIAC0481_1_tsgtray.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_143888,145.8568513,-31.51299136,New Cobar: DD09NC099,nsw,540.4,https://nvclstore.z8.web.core.windows.net/NSW/DD09NC0099.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_145289,148.2919755,-32.93029597,Alectown: GRRC002,nsw,200,https://nvclstore.z8.web.core.windows.net/NSW/GRRC002.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_152611,147.5530306,-32.1567192,Dandaloo: Dan001,nsw,228.8,https://nvclstore.z8.web.core.windows.net/NSW/Dan001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_152614,147.5770457,-32.18285513,Dandaloo: Dan004,nsw,223,
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_152615,147.5760022,-32.18223742,Dandaloo: Dan005,nsw,177.8,
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_152616,147.4022086,-33.43806599,Fairholme: FHD001,nsw,799.5,https://nvclstore.z8.web.core.windows.net/NSW/FHD001.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_152618,147.4057297,-33.47571145,Fairholme: FHD003,nsw,249.7,https://nvclstore.z8.web.core.windows.net/NSW/FHD003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_153463,149.3261319,-33.48941543,Moorilda: RMPDD066,nsw,654.7,https://nvclstore.z8.web.core.windows.net/NSW/RMPDD066.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_155793,145.8465981,-31.5008692,Great Cobar: DD13GC0007,nsw,970,https://nvclstore.z8.web.core.windows.net/NSW/DD13GC0007.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_155796,145.84702,-31.50184013,Great Cobar: DD13GC0010,nsw,1071.1,https://nvclstore.z8.web.core.windows.net/NSW/DD13GC0010.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_155797,145.8465981,-31.5008692,Great Cobar: DD13GC007A,nsw,928.1,https://nvclstore.z8.web.core.windows.net/NSW/DD13GC0007A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_155798,145.8465981,-31.5008692,Great Cobar: DD13GC007B,nsw,852.6,https://nvclstore.z8.web.core.windows.net/NSW/DD13GC0007B.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_157020,145.8813237,-31.57192992,Peak GM: UD14PE0362,nsw,193.45,https://nvclstore.z8.web.core.windows.net/NSW/UD14PE0362.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_157798,146.1688288,-31.94102261,Stones Tank - Rookery South: DD14ST0107,nsw,426.4,https://nvclstore.z8.web.core.windows.net/NSW/DD14ST0107.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_158544,146.1952899,-31.18372156,Lignum Tank: LTRC14003,nsw,180,https://nvclstore.z8.web.core.windows.net/NSW/LTRC14003.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_158548,146.1963074,-31.18378205,Lignum Tank: LTRC14007,nsw,222,https://nvclstore.z8.web.core.windows.net/NSW/LTRC14007.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_158559,146.3524018,-31.61791762,Burra: GCB177,nsw,102,https://nvclstore.z8.web.core.windows.net/NSW/GCB177.zip
